filename,replication_factor,consistency,workload,threads,overall_runtime_ms,overall_throughput_ops_sec,read_operations,read_averagelatency_us,read_minlatency_us,read_maxlatency_us,read_95thpercentilelatency_us,read_99thpercentilelatency_us,update_operations,update_averagelatency_us,update_minlatency_us,update_maxlatency_us,update_95thpercentilelatency_us,update_99thpercentilelatency_us,cleanup_operations,cleanup_averagelatency_us,cleanup_minlatency_us,cleanup_maxlatency_us,cleanup_95thpercentilelatency_us,cleanup_99thpercentilelatency_us,insert_operations,insert_averagelatency_us,insert_minlatency_us,insert_maxlatency_us,insert_95thpercentilelatency_us,insert_99thpercentilelatency_us,scan_operations,scan_averagelatency_us,scan_minlatency_us,scan_maxlatency_us,scan_95thpercentilelatency_us,scan_99thpercentilelatency_us,read_modify_write_operations,read_modify_write_averagelatency_us,read_modify_write_minlatency_us,read_modify_write_maxlatency_us,read_modify_write_95thpercentilelatency_us,read_modify_write_99thpercentilelatency_us
ycsb_rf3_strong_workloadc_threads2.log,3,strong,c,2,819.0,1221.001221001221,1000.0,1133.383,597.0,71103.0,1547.0,2245.0,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloadc_threads256.log,3,strong,c,256,1270.0,787.4015748031496,1000.0,160901.261,982.0,614911.0,596991.0,611327.0,,,,,,,256.0,0.00390625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloadc_threads32.log,3,strong,c,32,667.0,1499.2503748125937,1000.0,10430.792,780.0,182527.0,40287.0,178815.0,,,,,,,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloadc_threads4.log,3,strong,c,4,670.0,1492.5373134328358,1000.0,1682.26,614.0,91839.0,2161.0,4211.0,,,,,,,4.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloadc_threads64.log,3,strong,c,64,749.0,1335.1134846461948,1000.0,24509.058,1183.0,267263.0,249727.0,262655.0,,,,,,,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloadc_threads8.log,3,strong,c,8,615.0,1626.0162601626016,1000.0,2833.806,662.0,157823.0,3045.0,9639.0,,,,,,,8.0,0.25,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_strong_workloadd_threads1.log,3,strong,d,1,1247.0,801.924619085806,944.0,988.8421610169491,559.0,65599.0,1404.0,2007.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,56.0,1437.5,768.0,14703.0,1888.0,1929.0,,,,,,,,,,,,
ycsb_rf3_strong_workloadd_threads128.log,3,strong,d,128,863.0,1158.7485515643104,948.0,51953.13713080169,1017.0,307967.0,289023.0,301823.0,,,,,,,128.0,0.015625,0.0,1.0,0.0,1.0,52.0,56620.5,2550.0,353279.0,342527.0,348927.0,,,,,,,,,,,,
ycsb_rf3_strong_workloadd_threads16.log,3,strong,d,16,607.0,1647.4464579901153,957.0,5408.742946708464,734.0,169087.0,10767.0,164991.0,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,43.0,3441.7906976744184,1148.0,43359.0,3925.0,43359.0,,,,,,,,,,,,
ycsb_rf3_strong_workloadd_threads2.log,3,strong,d,2,873.0,1145.475372279496,953.0,1125.5257082896117,603.0,79039.0,1691.0,2417.0,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,47.0,3122.936170212766,826.0,89407.0,2045.0,89407.0,,,,,,,,,,,,
ycsb_rf3_strong_workloadd_threads256.log,3,strong,d,256,1163.0,859.8452278589854,948.0,138116.95675105485,1034.0,512511.0,486911.0,503295.0,,,,,,,256.0,0.015625,0.0,2.0,0.0,0.0,52.0,192362.53846153847,1641.0,608767.0,562687.0,565759.0,,,,,,,,,,,,
ycsb_rf3_strong_workloadd_threads32.log,3,strong,d,32,658.0,1519.756838905775,952.0,9601.61974789916,1029.0,183551.0,27839.0,180351.0,,,,,,,32.0,0.09375,0.0,2.0,0.0,2.0,48.0,25583.729166666668,1728.0,234879.0,227327.0,234879.0,,,,,,,,,,,,
ycsb_rf3_strong_workloadd_threads4.log,3,strong,d,4,668.0,1497.005988023952,948.0,1645.5179324894514,597.0,86975.0,2043.0,4183.0,,,,,,,4.0,0.25,0.0,1.0,1.0,1.0,52.0,2079.5384615384614,1028.0,18767.0,2125.0,17983.0,,,,,,,,,,,,
ycsb_rf3_strong_workloadd_threads64.log,3,strong,d,64,758.0,1319.2612137203166,954.0,23224.940251572327,995.0,257407.0,241791.0,254719.0,,,,,,,64.0,0.015625,0.0,1.0,0.0,0.0,46.0,19296.152173913044,1718.0,280831.0,26367.0,280831.0,,,,,,,,,,,,
ycsb_rf3_strong_workloadd_threads8.log,3,strong,d,8,580.0,1724.1379310344828,958.0,2474.695198329854,625.0,120319.0,3087.0,8367.0,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,42.0,5141.261904761905,1096.0,134399.0,5483.0,134399.0,,,,,,,,,,,,
ycsb_rf3_strong_workloade_threads1.log,3,strong,e,1,2681.0,372.9951510630362,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,49.0,1472.4489795918366,724.0,15423.0,1783.0,15423.0,951.0,2495.396424815983,628.0,71295.0,4031.0,4915.0,,,,,,
ycsb_rf3_strong_workloade_threads128.log,3,strong,e,128,1457.0,686.3417982155113,,,,,,,,,,,,,128.0,0.015625,0.0,2.0,0.0,0.0,50.0,92277.18,2850.0,693759.0,664063.0,693759.0,950.0,116031.99684210526,1260.0,772095.0,674303.0,707071.0,,,,,,
ycsb_rf3_strong_workloade_threads16.log,3,strong,e,16,853.0,1172.3329425556858,,,,,,,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,53.0,6443.830188679245,1119.0,186623.0,4887.0,6891.0,947.0,9166.387539598732,1367.0,241535.0,11927.0,211071.0,,,,,,
ycsb_rf3_strong_workloade_threads2.log,3,strong,e,2,1629.0,613.8735420503376,,,,,,,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,44.0,1667.409090909091,923.0,14519.0,1866.0,14519.0,956.0,2797.086820083682,747.0,91007.0,4371.0,5767.0,,,,,,
ycsb_rf3_strong_workloade_threads256.log,3,strong,e,256,1590.0,628.930817610063,,,,,,,,,,,,,256.0,0.0390625,0.0,7.0,0.0,1.0,54.0,366745.1111111111,1760.0,932863.0,925695.0,931327.0,946.0,219690.61839323468,2264.0,824319.0,749567.0,801279.0,,,,,,
ycsb_rf3_strong_workloade_threads32.log,3,strong,e,32,924.0,1082.2510822510822,,,,,,,,,,,,,32.0,0.0625,0.0,2.0,0.0,2.0,56.0,7418.035714285715,1687.0,58207.0,10991.0,22431.0,944.0,19240.587923728814,1365.0,283903.0,35615.0,270591.0,,,,,,
ycsb_rf3_strong_workloade_threads4.log,3,strong,e,4,1099.0,909.9181073703367,,,,,,,,,,,,,4.0,0.5,0.0,2.0,2.0,2.0,41.0,1696.219512195122,899.0,16383.0,1899.0,16383.0,959.0,3491.4556830031283,744.0,106495.0,5187.0,26975.0,,,,,,
ycsb_rf3_strong_workloade_threads64.log,3,strong,e,64,952.0,1050.420168067227,,,,,,,,,,,,,64.0,0.015625,0.0,1.0,0.0,0.0,44.0,25501.045454545456,2476.0,329471.0,20335.0,329471.0,956.0,37091.05125523012,2342.0,354815.0,299007.0,338431.0,,,,,,
ycsb_rf3_strong_workloade_threads8.log,3,strong,e,8,874.0,1144.1647597254005,,,,,,,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,54.0,2043.611111111111,803.0,14687.0,3263.0,5423.0,946.0,5075.838266384778,921.0,175743.0,7195.0,15831.0,,,,,,
ycsb_rf3_strong_workloadf_threads1.log,3,strong,f,1,1644.0,608.272506082725,1000.0,946.377,544.0,65983.0,1315.0,1842.0,502.0,916.394422310757,545.0,44415.0,1169.0,1870.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,502.0,1796.519920318725,1176.0,45663.0,2331.0,3415.0
ycsb_rf3_strong_workloadf_threads128.log,3,strong,f,128,956.0,1046.0251046025105,1000.0,54410.604,1154.0,382719.0,354815.0,371199.0,479.0,11970.167014613779,1072.0,47615.0,34047.0,45759.0,128.0,0.0234375,0.0,2.0,0.0,1.0,,,,,,,,,,,,,479.0,75074.53235908142,2290.0,438271.0,403967.0,415487.0
ycsb_rf3_strong_workloadf_threads16.log,3,strong,f,16,668.0,1497.005988023952,1000.0,5103.786,630.0,175615.0,8455.0,172159.0,524.0,2263.4656488549617,835.0,18335.0,7315.0,14239.0,16.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,524.0,7361.782442748092,1694.0,212735.0,13615.0,195455.0
ycsb_rf3_strong_workloadf_threads2.log,3,strong,f,2,1058.0,945.179584120983,1000.0,1184.095,548.0,71423.0,1550.0,2409.0,489.0,916.1124744376278,528.0,2985.0,1471.0,2053.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,489.0,1873.952965235174,1183.0,6947.0,2729.0,3987.0
ycsb_rf3_strong_workloadf_threads256.log,3,strong,f,256,1242.0,805.1529790660226,1000.0,145103.831,1297.0,555007.0,528383.0,543743.0,521.0,30985.14395393474,999.0,142975.0,93887.0,133887.0,256.0,0.01171875,0.0,2.0,0.0,0.0,,,,,,,,,,,,,521.0,198007.80038387715,3026.0,709631.0,663039.0,693759.0
ycsb_rf3_strong_workloadf_threads32.log,3,strong,f,32,732.0,1366.120218579235,1000.0,10316.626,674.0,220415.0,9935.0,215807.0,517.0,4287.261121856866,852.0,40639.0,7779.0,39903.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,517.0,16536.36943907157,1564.0,269055.0,36063.0,265215.0
ycsb_rf3_strong_workloadf_threads4.log,3,strong,f,4,811.0,1233.0456226880394,1000.0,1577.369,565.0,91647.0,1834.0,3515.0,480.0,1354.2395833333333,570.0,79295.0,1672.0,2575.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,480.0,2958.6916666666666,1284.0,103807.0,3301.0,6423.0
ycsb_rf3_strong_workloadf_threads64.log,3,strong,f,64,735.0,1360.544217687075,1000.0,20035.401,935.0,239999.0,221695.0,233215.0,493.0,5917.488843813388,1014.0,33823.0,21183.0,29327.0,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,493.0,25931.75253549696,1958.0,277247.0,258943.0,268543.0
ycsb_rf3_strong_workloadf_threads8.log,3,strong,f,8,695.0,1438.8489208633093,1000.0,2686.095,601.0,131839.0,2941.0,38207.0,487.0,1614.7618069815196,652.0,38751.0,2325.0,8171.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,487.0,3995.2854209445586,1547.0,146559.0,5515.0,40703.0
ycsb_rf3_weak_workloada_threads1.log,3,weak,a,1,1040.0,961.5384615384615,498.0,700.7489959839357,288.0,65151.0,913.0,1634.0,502.0,908.9940239043825,582.0,3733.0,1354.0,1851.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloada_threads128.log,3,weak,a,128,903.0,1107.4197120708748,545.0,66836.93211009174,649.0,365823.0,350207.0,362239.0,455.0,48311.91428571429,956.0,361727.0,341247.0,354047.0,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloada_threads16.log,3,weak,a,16,583.0,1715.2658662092624,499.0,5089.769539078156,597.0,150655.0,13631.0,148607.0,501.0,4838.912175648703,900.0,150143.0,10119.0,146431.0,16.0,0.25,0.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloada_threads2.log,3,weak,a,2,730.0,1369.86301369863,481.0,802.2557172557173,296.0,77631.0,1170.0,1864.0,519.0,1125.9653179190752,574.0,77183.0,1559.0,2615.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloada_threads256.log,3,weak,a,256,1258.0,794.912559618442,507.0,167365.99802761342,904.0,571903.0,543743.0,560127.0,493.0,149169.892494929,923.0,544767.0,527871.0,540671.0,256.0,0.0625,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloada_threads32.log,3,weak,a,32,689.0,1451.3788098693758,476.0,10831.392857142857,552.0,188415.0,34527.0,185855.0,524.0,9935.730916030534,674.0,188671.0,36703.0,184319.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloada_threads4.log,3,weak,a,4,620.0,1612.9032258064517,511.0,1183.4970645792564,340.0,85375.0,1537.0,3655.0,489.0,1724.7034764826176,599.0,85439.0,2209.0,4287.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloada_threads64.log,3,weak,a,64,755.0,1324.5033112582782,496.0,26827.84072580645,630.0,228735.0,212991.0,226047.0,504.0,19179.51388888889,755.0,225407.0,207615.0,221055.0,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloada_threads8.log,3,weak,a,8,556.0,1798.5611510791366,489.0,2407.865030674847,372.0,127039.0,2297.0,9183.0,511.0,2278.4246575342468,615.0,125439.0,2833.0,8351.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloadb_threads1.log,3,weak,b,1,872.0,1146.788990825688,954.0,617.3522012578617,308.0,64319.0,917.0,1674.0,46.0,1092.608695652174,678.0,3447.0,1508.0,3447.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloadb_threads128.log,3,weak,b,128,978.0,1022.4948875255624,937.0,67266.78762006403,433.0,346879.0,324863.0,339967.0,63.0,30191.460317460318,1052.0,332031.0,306687.0,330495.0,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloadb_threads16.log,3,weak,b,16,664.0,1506.0240963855422,946.0,5746.250528541226,345.0,196863.0,12375.0,192511.0,54.0,6267.166666666667,873.0,196607.0,10751.0,11255.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloadb_threads2.log,3,weak,b,2,654.0,1529.051987767584,948.0,800.6909282700421,270.0,78591.0,1173.0,2163.0,52.0,1074.3076923076924,735.0,3437.0,1500.0,1877.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloadb_threads256.log,3,weak,b,256,1270.0,787.4015748031496,950.0,151983.71263157894,548.0,502527.0,476671.0,495615.0,50.0,129830.36,1460.0,468991.0,452607.0,468991.0,256.0,0.0390625,0.0,3.0,0.0,2.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloadb_threads32.log,3,weak,b,32,741.0,1349.527665317139,954.0,13075.5,384.0,207103.0,40063.0,202239.0,46.0,3860.3478260869565,881.0,41119.0,7111.0,41119.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloadb_threads4.log,3,weak,b,4,621.0,1610.3059581320451,945.0,1516.4793650793652,277.0,94079.0,1934.0,3903.0,55.0,1095.909090909091,697.0,3067.0,1745.0,2803.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloadb_threads64.log,3,weak,b,64,812.0,1231.527093596059,953.0,27691.868835257083,333.0,267263.0,243583.0,262911.0,47.0,16671.787234042553,921.0,208767.0,199423.0,208767.0,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloadb_threads8.log,3,weak,b,8,540.0,1851.851851851852,946.0,2294.8572938689217,375.0,132351.0,3309.0,9479.0,54.0,1569.7037037037037,824.0,13119.0,1904.0,2905.0,8.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloadc_threads1.log,3,weak,c,1,829.0,1206.2726176115802,1000.0,596.249,315.0,64959.0,905.0,1632.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloadc_threads128.log,3,weak,c,128,982.0,1018.3299389002036,1000.0,66093.787,453.0,382975.0,363263.0,376063.0,,,,,,,128.0,0.0390625,0.0,3.0,0.0,2.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloadc_threads16.log,3,weak,c,16,606.0,1650.1650165016501,1000.0,4944.489,340.0,149247.0,13711.0,145791.0,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloadc_threads2.log,3,weak,c,2,704.0,1420.4545454545455,1000.0,918.724,260.0,78783.0,1329.0,2277.0,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloadc_threads256.log,3,weak,c,256,1236.0,809.0614886731391,1000.0,156808.855,692.0,474367.0,447231.0,465919.0,,,,,,,256.0,0.01953125,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloadc_threads32.log,3,weak,c,32,779.0,1283.6970474967907,1000.0,11387.793,337.0,183039.0,20783.0,179967.0,,,,,,,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloadc_threads4.log,3,weak,c,4,550.0,1818.1818181818182,1000.0,1204.472,297.0,83007.0,1908.0,4159.0,,,,,,,4.0,0.5,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloadc_threads64.log,3,weak,c,64,845.0,1183.4319526627219,1000.0,27313.388,353.0,235135.0,220543.0,229375.0,,,,,,,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloadc_threads8.log,3,weak,c,8,578.0,1730.1038062283737,1000.0,2577.667,369.0,171903.0,2959.0,8487.0,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_weak_workloadd_threads1.log,3,weak,d,1,883.0,1132.5028312570782,939.0,596.3663471778488,299.0,65439.0,941.0,1649.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,61.0,1477.27868852459,844.0,15343.0,1883.0,2447.0,,,,,,,,,,,,
ycsb_rf3_weak_workloadd_threads128.log,3,weak,d,128,990.0,1010.10101010101,954.0,64930.25576519916,471.0,319487.0,300543.0,313599.0,,,,,,,128.0,0.0078125,0.0,1.0,0.0,0.0,46.0,53918.13043478261,1372.0,367359.0,353023.0,367359.0,,,,,,,,,,,,
ycsb_rf3_weak_workloadd_threads16.log,3,weak,d,16,592.0,1689.1891891891892,930.0,4748.478494623656,334.0,147071.0,10271.0,143487.0,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,70.0,7639.442857142857,1030.0,67775.0,55263.0,56799.0,,,,,,,,,,,,
ycsb_rf3_weak_workloadd_threads2.log,3,weak,d,2,724.0,1381.2154696132598,948.0,931.3196202531645,277.0,78015.0,1351.0,2359.0,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,52.0,1485.0576923076924,780.0,13343.0,1599.0,1858.0,,,,,,,,,,,,
ycsb_rf3_weak_workloadd_threads256.log,3,weak,d,256,1314.0,761.03500761035,948.0,165297.31329113923,586.0,543231.0,469247.0,497407.0,,,,,,,256.0,0.01171875,0.0,2.0,0.0,0.0,52.0,179210.5,2858.0,566271.0,547327.0,556031.0,,,,,,,,,,,,
ycsb_rf3_weak_workloadd_threads32.log,3,weak,d,32,699.0,1430.615164520744,942.0,12344.930997876858,353.0,203135.0,33471.0,199423.0,,,,,,,32.0,0.03125,0.0,1.0,0.0,1.0,58.0,7408.672413793103,1127.0,206463.0,10119.0,32463.0,,,,,,,,,,,,
ycsb_rf3_weak_workloadd_threads4.log,3,weak,d,4,586.0,1706.4846416382252,952.0,1263.9936974789916,264.0,85695.0,1439.0,3829.0,,,,,,,4.0,0.25,0.0,1.0,1.0,1.0,48.0,3266.2083333333335,761.0,57951.0,11839.0,57951.0,,,,,,,,,,,,
ycsb_rf3_weak_workloadd_threads64.log,3,weak,d,64,829.0,1206.2726176115802,948.0,27115.86075949367,436.0,250879.0,232575.0,244863.0,,,,,,,64.0,0.0625,0.0,2.0,0.0,1.0,52.0,19548.634615384617,1195.0,265471.0,31743.0,265215.0,,,,,,,,,,,,
ycsb_rf3_weak_workloadd_threads8.log,3,weak,d,8,559.0,1788.9087656529516,950.0,2377.6884210526314,325.0,142207.0,3727.0,8247.0,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,50.0,2898.04,952.0,20383.0,15567.0,20383.0,,,,,,,,,,,,
ycsb_rf3_weak_workloade_threads1.log,3,weak,e,1,2463.0,406.00893219650834,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,39.0,1826.5384615384614,1048.0,14407.0,2109.0,14407.0,961.0,2245.381893860562,405.0,64863.0,3787.0,4563.0,,,,,,
ycsb_rf3_weak_workloade_threads128.log,3,weak,e,128,1170.0,854.7008547008547,,,,,,,,,,,,,128.0,0.0234375,0.0,1.0,0.0,1.0,55.0,59431.10909090909,2076.0,413951.0,387071.0,401407.0,945.0,96571.05925925926,594.0,443647.0,406527.0,433663.0,,,,,,
ycsb_rf3_weak_workloade_threads16.log,3,weak,e,16,858.0,1165.5011655011656,,,,,,,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,57.0,4643.684210526316,995.0,150271.0,3199.0,6563.0,943.0,9558.351007423118,441.0,198911.0,18511.0,169215.0,,,,,,
ycsb_rf3_weak_workloade_threads2.log,3,weak,e,2,1542.0,648.5084306095979,,,,,,,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,63.0,1696.079365079365,834.0,16607.0,2169.0,2725.0,937.0,2634.779082177161,415.0,84991.0,4103.0,9359.0,,,,,,
ycsb_rf3_weak_workloade_threads256.log,3,weak,e,256,1911.0,523.2862375719518,,,,,,,,,,,,,256.0,0.0234375,0.0,2.0,0.0,1.0,47.0,147648.6170212766,2564.0,876543.0,822271.0,876543.0,953.0,308359.0535152151,7876.0,887295.0,843263.0,868863.0,,,,,,
ycsb_rf3_weak_workloade_threads32.log,3,weak,e,32,987.0,1013.1712259371834,,,,,,,,,,,,,32.0,0.0625,0.0,2.0,0.0,2.0,46.0,7240.586956521739,1168.0,199935.0,9983.0,199935.0,954.0,21223.150943396227,825.0,269567.0,39743.0,258175.0,,,,,,
ycsb_rf3_weak_workloade_threads4.log,3,weak,e,4,1052.0,950.5703422053232,,,,,,,,,,,,,4.0,0.25,0.0,1.0,1.0,1.0,60.0,2124.35,933.0,21279.0,2349.0,15447.0,940.0,3257.8574468085108,404.0,114239.0,4903.0,10599.0,,,,,,
ycsb_rf3_weak_workloade_threads64.log,3,weak,e,64,1077.0,928.5051067780872,,,,,,,,,,,,,64.0,0.03125,0.0,2.0,0.0,0.0,47.0,13271.617021276596,1294.0,209279.0,31935.0,209279.0,953.0,46716.90766002099,879.0,386047.0,280063.0,366591.0,,,,,,
ycsb_rf3_weak_workloade_threads8.log,3,weak,e,8,867.0,1153.4025374855826,,,,,,,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,54.0,2458.8518518518517,884.0,29055.0,3435.0,6671.0,946.0,4965.918604651163,586.0,161791.0,7227.0,20223.0,,,,,,
ycsb_rf3_weak_workloadf_threads1.log,3,weak,f,1,1235.0,809.7165991902834,1000.0,600.537,256.0,64127.0,888.0,1587.0,497.0,804.8651911468813,568.0,3383.0,1155.0,1628.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,497.0,1279.3319919517103,931.0,6151.0,1904.0,2773.0
ycsb_rf3_weak_workloadf_threads128.log,3,weak,f,128,1047.0,955.1098376313277,1000.0,68822.692,446.0,376063.0,357887.0,369919.0,531.0,8651.572504708098,734.0,65503.0,44127.0,54783.0,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,531.0,76881.22787193973,1421.0,443903.0,412671.0,433407.0
ycsb_rf3_weak_workloadf_threads16.log,3,weak,f,16,614.0,1628.6644951140065,1000.0,4317.065,395.0,144383.0,7627.0,141183.0,515.0,2253.570873786408,655.0,14743.0,5943.0,13831.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,515.0,6697.522330097087,1194.0,166015.0,13191.0,163839.0
ycsb_rf3_weak_workloadf_threads2.log,3,weak,f,2,936.0,1068.3760683760684,1000.0,731.133,267.0,82623.0,1059.0,1936.0,507.0,1262.2603550295858,526.0,88831.0,1437.0,2159.0,2.0,1.0,0.0,2.0,2.0,2.0,,,,,,,,,,,,,507.0,2021.6883629191323,915.0,92927.0,2383.0,4215.0
ycsb_rf3_weak_workloadf_threads256.log,3,weak,f,256,1334.0,749.6251874062968,1000.0,159862.765,515.0,540159.0,515583.0,535039.0,515.0,19081.844660194176,740.0,86271.0,56703.0,76415.0,256.0,0.01171875,0.0,1.0,0.0,0.0,,,,,,,,,,,,,515.0,192243.81165048544,1756.0,631807.0,595455.0,614399.0
ycsb_rf3_weak_workloadf_threads32.log,3,weak,f,32,701.0,1426.5335235378031,1000.0,10520.492,330.0,175487.0,17119.0,171135.0,511.0,2824.9882583170256,632.0,29231.0,8383.0,25967.0,32.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,511.0,11769.555772994128,966.0,210943.0,21071.0,202495.0
ycsb_rf3_weak_workloadf_threads4.log,3,weak,f,4,688.0,1453.4883720930231,1000.0,1104.522,275.0,91519.0,1177.0,3363.0,501.0,1236.0259481037924,549.0,46527.0,1696.0,5787.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,501.0,2591.199600798403,869.0,103807.0,2885.0,46559.0
ycsb_rf3_weak_workloadf_threads64.log,3,weak,f,64,866.0,1154.7344110854503,1000.0,26735.336,341.0,256127.0,237695.0,251775.0,515.0,4832.772815533981,716.0,43519.0,27199.0,30207.0,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,515.0,31187.68349514563,1082.0,296447.0,275967.0,289023.0
ycsb_rf3_weak_workloadf_threads8.log,3,weak,f,8,614.0,1628.6644951140065,1000.0,2137.081,351.0,137727.0,2115.0,14863.0,519.0,1356.3429672447014,702.0,12887.0,2115.0,7643.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,519.0,2972.6878612716764,1118.0,153215.0,3621.0,18367.0
ycsb_rf5_linearizable_workloada_threads1.log,5,linearizable,a,1,1090.0,917.4311926605504,529.0,691.3270321361059,366.0,5475.0,1113.0,1779.0,471.0,1041.6008492569001,565.0,61567.0,1369.0,1880.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloada_threads128.log,5,linearizable,a,128,924.0,1082.2510822510822,527.0,63459.91840607211,692.0,345599.0,324351.0,337919.0,473.0,51885.562367864695,936.0,343551.0,323583.0,336895.0,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf5_linearizable_workloada_threads16.log,5,linearizable,a,16,653.0,1531.3935681470139,503.0,6024.111332007952,442.0,173183.0,15407.0,169727.0,497.0,5875.875251509055,641.0,171263.0,11215.0,168575.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
